Date,Frame,Class2,Condition
Apr01-02,875,1,Twilight
Apr01-02,880,1,Twilight
Apr01-02,885,1,Twilight
Apr01-02,890,1,Twilight
Apr01-02,895,1,Twilight
Apr01-02,900,1,Twilight
Apr01-02,905,1,Twilight
Apr01-02,910,1,Twilight
Apr01-02,915,1,Twilight
Apr01-02,920,1,Twilight
Apr01-02,925,1,Twilight
Apr01-02,930,1,Twilight
Apr01-02,935,1,Twilight
Apr01-02,940,1,Twilight
Apr01-02,945,1,Twilight
Apr01-02,950,1,Twilight
Apr01-02,955,1,Twilight
Apr01-02,960,1,Twilight
Apr01-02,965,1,Twilight
Apr01-02,970,1,Twilight
Apr01-02,975,1,Twilight
Apr01-02,980,1,Twilight
Apr01-02,985,1,Twilight
Apr01-02,990,1,Twilight
Apr01-02,995,1,Twilight
Apr01-02,1000,1,Twilight
Apr01-02,1005,1,Twilight
Apr01-02,1010,1,Twilight
Apr01-02,1015,1,Twilight
Apr01-02,1020,1,Twilight
Apr01-02,1025,1,Twilight
Apr01-02,1030,1,Twilight
Apr01-02,1035,1,Twilight
Apr01-02,1040,1,Twilight
Apr01-02,1045,1,Twilight
Apr01-02,1050,1,Twilight
Apr01-02,1055,1,Twilight
Apr01-02,1060,1,Twilight
Apr01-02,1160,1,Cloudy
Apr01-02,1165,1,Cloudy
Apr01-02,1170,1,Cloudy
Apr01-02,1175,1,Cloudy
Apr01-02,1180,1,Cloudy
Apr01-02,1185,1,Cloudy
Apr01-02,1190,1,Cloudy
Apr01-02,1195,1,Cloudy
Apr01-02,1200,1,Cloudy
Apr01-02,1205,1,Cloudy
Apr01-02,1210,1,Cloudy
Apr01-02,1215,1,Cloudy
Apr01-02,1220,1,Cloudy
Apr01-02,1225,1,Cloudy
Apr01-02,1230,1,Cloudy
Apr01-02,1235,1,Cloudy
Apr01-02,1240,1,Cloudy
Apr01-02,1245,1,Cloudy
Apr01-02,1250,1,Cloudy
Apr01-02,1255,1,Cloudy
Apr01-02,1260,1,Cloudy
Apr01-02,1265,1,Cloudy
Apr01-02,1270,1,Cloudy
Apr01-02,1275,1,Cloudy
Apr01-02,1280,1,Cloudy
Apr01-02,1285,1,Cloudy
Apr01-02,1290,1,Cloudy
Apr01-02,1295,1,Cloudy
Apr01-02,1300,1,Cloudy
Apr01-02,1305,1,Cloudy
Apr01-02,1310,1,Cloudy
Apr01-02,1315,1,Cloudy
Apr01-02,1320,1,Cloudy
Apr01-02,1325,1,Cloudy
Apr01-02,1330,1,Cloudy
Apr01-02,1335,1,Cloudy
Apr01-02,1340,1,Cloudy
Apr01-02,1345,1,Cloudy
Apr01-02,1350,1,Cloudy
Apr01-02,1355,1,Cloudy
Apr01-02,1360,1,Cloudy
Apr01-02,1365,1,Cloudy
Apr01-02,1370,1,Cloudy
Apr01-02,1375,1,Cloudy
Apr01-02,1380,1,Cloudy
Apr01-02,1385,1,Cloudy
Apr01-02,1390,1,Cloudy
Apr01-02,1395,1,Cloudy
Apr01-02,1400,1,Cloudy
Apr01-02,1405,1,Cloudy
Apr01-02,1410,1,Cloudy
Apr01-02,1415,1,Cloudy
Apr01-02,1420,1,Cloudy
Apr01-02,1425,1,Cloudy
Apr01-02,1430,1,Cloudy
Apr01-02,1435,1,Cloudy
Apr01-02,1440,1,Cloudy
Apr01-02,1445,1,Cloudy
Apr01-02,1450,1,Cloudy
Apr01-02,1455,1,Cloudy
Apr01-02,1460,1,Cloudy
Apr01-02,1465,1,Cloudy
Apr01-02,1470,1,Cloudy
Apr01-02,1475,1,Cloudy
Apr01-02,1480,1,Cloudy
Apr01-02,1485,1,Cloudy
Apr01-02,1490,1,Cloudy
Apr01-02,1495,1,Cloudy
Apr01-02,1500,1,Cloudy
Apr01-02,1505,1,Cloudy
Apr01-02,1510,1,Cloudy
Apr01-02,1515,1,Cloudy
Apr01-02,1520,1,Cloudy
Apr01-02,1525,1,Cloudy
Apr01-02,1530,1,Cloudy
Apr01-02,1535,1,Cloudy
Apr01-02,1540,1,Cloudy
Apr01-02,1545,1,Cloudy
Apr01-02,1550,1,Cloudy
Apr01-02,1555,1,Cloudy
Apr01-02,1560,1,Cloudy
Apr01-02,1565,1,Cloudy
Apr01-02,1570,1,Cloudy
Apr01-02,1575,1,Cloudy
Apr01-02,1580,1,Cloudy
Apr01-02,1585,1,Cloudy
Apr01-02,1590,1,Cloudy
Apr01-02,1595,1,Cloudy
Apr01-02,1600,1,Cloudy
Apr01-02,1605,1,Cloudy
Apr01-02,1610,1,Cloudy
Apr01-02,1615,1,Cloudy
Apr01-02,1620,1,Cloudy
Apr01-02,1625,1,Cloudy
Apr01-02,1630,1,Cloudy
Apr01-02,1635,1,Cloudy
Apr01-02,1640,1,Cloudy
Apr01-02,1645,1,Cloudy
Apr01-02,1650,1,Cloudy
Apr01-02,1655,1,Cloudy
Apr01-02,1660,1,Cloudy
Apr01-02,1665,1,Cloudy
Apr01-02,1670,1,Cloudy
Apr01-02,1675,1,Cloudy
Apr01-02,1680,1,Cloudy
Apr01-02,1685,1,Cloudy
Apr01-02,1690,1,Cloudy
Apr01-02,1695,1,Cloudy
Apr01-02,1700,1,Cloudy
Apr01-02,1705,1,Cloudy
Apr01-02,1710,1,Cloudy
Apr01-02,1715,1,Cloudy
Apr01-02,1720,1,Cloudy
Apr01-02,1725,1,Cloudy
Apr01-02,1730,1,Cloudy
Apr01-02,1735,1,Cloudy
Apr01-02,1740,1,Cloudy
Apr01-02,1745,1,Cloudy
Apr01-02,1750,1,Cloudy
Apr01-02,1755,1,Cloudy
Apr01-02,1760,1,Cloudy
Apr01-02,1765,1,Cloudy
Apr01-02,1770,1,Cloudy
Apr01-02,1775,1,Cloudy
Apr01-02,1780,1,Cloudy
Apr01-02,1785,1,Cloudy
Apr01-02,1790,1,Cloudy
Apr01-02,1795,1,Cloudy
Apr01-02,1800,1,Cloudy
Apr01-02,1805,1,Cloudy
Apr01-02,1810,1,Cloudy
Apr01-02,1815,1,Cloudy
Apr01-02,1820,1,Cloudy
Apr01-02,1825,1,Cloudy
Apr01-02,1830,1,Cloudy
Apr01-02,1835,1,Cloudy
Apr01-02,1840,1,Cloudy
Apr01-02,1845,1,Cloudy
Apr01-02,1850,1,Cloudy
Apr01-02,1855,1,Cloudy
Apr01-02,1860,1,Cloudy
Apr01-02,1865,1,Cloudy
Apr01-02,1870,1,Cloudy
Apr01-02,1875,1,Cloudy
Apr01-02,1880,1,Cloudy
Apr01-02,1885,1,Cloudy
Apr01-02,1890,1,Cloudy
Apr01-02,1895,1,Cloudy
Apr01-02,1900,1,Cloudy
Apr01-02,1905,1,Cloudy
Apr01-02,1910,1,Cloudy
Apr01-02,1915,1,Cloudy
Apr01-02,1920,1,Cloudy
Apr01-02,1925,1,Cloudy
Apr01-02,1930,1,Cloudy
Apr01-02,1935,1,Cloudy
Apr01-02,1940,1,Cloudy
Apr01-02,1945,1,Cloudy
Apr01-02,1950,1,Cloudy
Apr01-02,1955,1,Cloudy
Apr01-02,1960,1,Cloudy
Apr01-02,1965,1,Cloudy
Apr01-02,1970,1,Cloudy
Apr01-02,1975,1,Cloudy
Apr01-02,1980,1,Cloudy
Apr01-02,1985,1,Cloudy
Apr01-02,1990,1,Cloudy
Apr01-02,1995,1,Cloudy
Apr01-02,2000,1,Cloudy
Apr01-02,2005,1,Cloudy
Apr01-02,2010,1,Cloudy
Apr01-02,2015,1,Cloudy
Apr01-02,2020,1,Cloudy
Apr01-02,2025,1,Cloudy
Apr01-02,2030,1,Cloudy
Apr01-02,2035,1,Cloudy
Apr01-02,2040,1,Cloudy
Apr01-02,2045,1,Cloudy
Apr01-02,2050,1,Cloudy
Apr01-02,2055,1,Cloudy
Apr01-02,2060,1,Cloudy
Apr01-02,2065,1,Cloudy
Apr01-02,2070,1,Cloudy
Apr01-02,2075,1,Cloudy
Apr01-02,2080,1,Cloudy
Apr01-02,2085,1,Cloudy
Apr01-02,2090,1,Cloudy
Apr01-02,2095,1,Cloudy
Apr01-02,2100,1,Cloudy
Apr01-02,2105,1,Cloudy
Apr01-02,2110,1,Cloudy
Apr01-02,2115,1,Cloudy
Apr01-02,2120,1,Cloudy
Apr01-02,2125,1,Cloudy
Apr01-02,2130,1,Cloudy
Apr01-02,2135,1,Cloudy
Apr01-02,2140,1,Cloudy
Apr01-02,2145,1,Cloudy
Apr01-02,2150,1,Cloudy
Apr01-02,2155,1,Cloudy
Apr01-02,2160,1,Cloudy
Apr01-02,2165,1,Cloudy
Apr01-02,2170,1,Cloudy
Apr01-02,2175,1,Cloudy
Apr01-02,2180,1,Cloudy
Apr01-02,2185,1,Cloudy
Apr01-02,2190,1,Cloudy
Apr01-02,2195,1,Cloudy
Apr01-02,2200,1,Cloudy
Apr01-02,2205,1,Cloudy
Apr01-02,2210,1,Cloudy
Apr01-02,2215,1,Cloudy
Apr01-02,2220,1,Cloudy
Apr01-02,2225,1,Cloudy
Apr01-02,2230,1,Cloudy
Apr01-02,2235,1,Cloudy
Apr01-02,2240,1,Cloudy
Apr01-02,2245,1,Cloudy
Apr01-02,2250,1,Cloudy
Apr01-02,2255,1,Cloudy
Apr01-02,2260,1,Cloudy
Apr01-02,2265,1,Cloudy
Apr01-02,2270,1,Cloudy
Apr01-02,2275,1,Cloudy
Apr01-02,2280,1,Cloudy
Apr01-02,2285,1,Cloudy
Apr01-02,2290,1,Cloudy
Apr01-02,2295,1,Cloudy
Apr01-02,2300,1,Cloudy
Apr01-02,2305,1,Cloudy
Apr01-02,2310,1,Cloudy
Apr01-02,2315,1,Cloudy
Apr01-02,2320,1,Cloudy
Apr01-02,2325,1,Cloudy
Apr01-02,2330,1,Cloudy
Apr01-02,2335,1,Cloudy
Apr01-02,2340,1,Cloudy
Apr01-02,2345,1,Cloudy
Apr01-02,2350,1,Cloudy
Apr01-02,2355,1,Cloudy
Apr01-02,2360,1,Cloudy
Apr01-02,2365,1,Cloudy
Apr01-02,2370,1,Cloudy
Apr01-02,2375,1,Cloudy
Apr01-02,2380,1,Cloudy
Apr01-02,2385,1,Cloudy
Apr01-02,2390,1,Cloudy
Apr01-02,2395,1,Cloudy
Apr01-02,2400,1,Cloudy
Apr14-15,2620,1,Moon
Apr14-15,2625,1,Moon
Apr14-15,2630,1,Moon
Apr14-15,2635,1,Moon
Apr14-15,2640,1,Moon
Apr14-15,2645,1,Moon
Apr14-15,2650,1,Moon
Apr14-15,2655,1,Moon
Apr14-15,2660,1,Moon
Apr14-15,2665,1,Moon
Apr14-15,2670,1,Moon
Apr14-15,2675,1,Moon
Apr14-15,2680,1,Moon
Apr14-15,2685,1,Moon
Apr14-15,2690,1,Moon
Apr14-15,2695,1,Moon
Apr14-15,2700,1,Moon
Apr14-15,2705,1,Moon
Apr14-15,2710,1,Moon
Apr14-15,2715,1,Moon
Apr14-15,2720,1,Moon
Apr14-15,2725,1,Moon
Apr14-15,2730,1,Moon
Apr14-15,2735,1,Moon
Apr14-15,2740,1,Moon
Apr14-15,2745,1,Moon
Apr14-15,2750,1,Moon
Apr14-15,2755,1,Moon
Apr14-15,2760,1,Moon
Apr14-15,2765,1,Moon
Apr14-15,2770,1,Moon
Apr14-15,2775,1,Moon
Apr14-15,2780,1,Moon
Apr14-15,2785,1,Moon
Apr14-15,2790,1,Moon
Apr14-15,2795,1,Moon
Apr14-15,2800,1,Moon
Apr14-15,2805,1,Moon
Apr14-15,2810,1,Moon
Apr14-15,2815,1,Moon
Apr14-15,2820,1,Moon
Apr14-15,2825,1,Moon
Apr14-15,2830,1,Moon
Apr14-15,2835,1,Moon
Apr14-15,2840,1,Moon
Apr14-15,2845,1,Moon
Apr14-15,2850,1,Moon
Apr14-15,2855,1,Moon
Apr14-15,2860,1,Moon
Apr14-15,2865,1,Moon
Apr14-15,2870,1,Moon
Apr14-15,2875,1,Moon
Apr14-15,2880,1,Moon
Apr14-15,2885,1,Moon
Apr14-15,2890,1,Moon
Apr14-15,2895,1,Moon
Apr14-15,2900,1,Moon
Apr14-15,2905,1,Moon
Apr14-15,2910,1,Moon
Apr14-15,2915,1,Moon
Apr14-15,2920,1,Moon
Apr14-15,2925,1,Moon
Apr14-15,2930,1,Moon
Apr14-15,2935,1,Moon
Apr14-15,2940,1,Moon
Apr14-15,2945,1,Moon
Apr14-15,2950,1,Moon
Apr14-15,2955,1,Moon
Apr14-15,2960,1,Moon
Apr14-15,2965,1,Moon
Apr14-15,2970,1,Moon
Apr14-15,2975,1,Moon
Apr14-15,2980,1,Moon
Apr14-15,2985,1,Moon
Apr14-15,2990,1,Moon
Apr14-15,2995,1,Moon
Apr14-15,3000,1,Moon
Apr14-15,3005,1,Moon
Apr14-15,3010,1,Moon
Apr14-15,3015,1,Moon
Apr14-15,3020,1,Moon
Apr14-15,3025,1,Moon
Apr14-15,3030,1,Moon
Apr14-15,3035,1,Moon
Apr14-15,3040,1,Moon
Apr14-15,3045,1,Moon
Apr14-15,3050,1,Moon
Apr14-15,3055,1,Moon
Apr14-15,3060,1,Moon
Apr14-15,3065,1,Moon
Apr14-15,3070,1,Moon
Apr14-15,3075,1,Moon
Apr14-15,3080,1,Moon
Apr14-15,3085,1,Moon
Apr14-15,3090,1,Moon
Apr14-15,3095,1,Moon
Apr14-15,3100,1,Moon
Apr14-15,3105,1,Moon
Apr14-15,3110,1,Moon
Apr14-15,3115,1,Moon
Apr14-15,3120,1,Moon
Apr14-15,3125,1,Moon
Apr14-15,3130,1,Moon
Apr14-15,3135,1,Moon
Apr14-15,3140,1,Moon
Apr14-15,3145,1,Moon
Apr14-15,3150,1,Moon
Apr14-15,3155,1,Moon
Apr14-15,3160,1,Moon
Apr14-15,3165,1,Moon
Apr14-15,3170,1,Moon
Apr14-15,3175,1,Moon
Apr14-15,3180,1,Moon
Apr14-15,3185,1,Moon
Apr14-15,3190,1,Moon
Apr14-15,3195,1,Moon
Apr14-15,3200,1,Moon
Apr14-15,3205,1,Moon
Apr14-15,3210,1,Moon
Apr14-15,3215,1,Moon
Apr14-15,3220,1,Moon
Apr14-15,3225,1,Moon
Apr14-15,3230,1,Moon
Apr14-15,3235,1,Moon
Apr14-15,3240,1,Moon
Apr14-15,3245,1,Moon
Apr14-15,3250,1,Moon
Apr14-15,3255,1,Moon
Apr14-15,3260,1,Moon
Apr14-15,3265,1,Moon
Apr14-15,3270,1,Moon
Apr14-15,3275,1,Moon
Apr14-15,3280,1,Moon
Apr14-15,3285,1,Moon
Apr14-15,3290,1,Moon
Apr14-15,3295,1,Moon
Apr14-15,3300,1,Moon
Apr14-15,3305,1,Moon
Apr14-15,3310,1,Moon
Apr14-15,3315,1,Moon
Apr14-15,3320,1,Moon
Apr14-15,3325,1,Moon
Apr14-15,3330,1,Moon
Apr14-15,3335,1,Moon
Apr14-15,3340,1,Moon
Apr14-15,3345,1,Moon
Apr14-15,3350,1,Moon
Apr14-15,3355,1,Moon
Apr14-15,3360,1,Moon
Apr14-15,3365,1,Moon
Apr14-15,3370,1,Moon
Apr14-15,3375,1,Moon
Apr14-15,3380,1,Moon
Apr14-15,3385,1,Moon
Apr14-15,3390,1,Moon
Apr14-15,3395,1,Moon
Apr14-15,3400,1,Moon
Apr14-15,3405,1,Moon
Apr14-15,3410,1,Moon
Apr14-15,3415,1,Moon
Apr14-15,3420,1,Moon
Apr14-15,3425,1,Moon
Apr14-15,3430,1,Moon
Apr14-15,3435,1,Moon
Apr14-15,3440,1,Moon
Apr14-15,3445,1,Moon
Apr14-15,3450,1,Moon
Apr14-15,3455,1,Moon
Apr14-15,3460,1,Moon
Apr14-15,3465,1,Moon
Apr14-15,3470,1,Moon
Apr14-15,3475,1,Moon
Apr14-15,3480,1,Moon
Apr14-15,3485,1,Moon
Apr14-15,3490,1,Moon
Apr14-15,3495,1,Moon
Apr14-15,3500,1,Moon
Apr14-15,3505,1,Moon
Apr14-15,3510,1,Moon
Apr14-15,3515,1,Moon
Apr14-15,3520,1,Moon
Apr14-15,3525,1,Moon
Apr14-15,3530,1,Moon
Apr14-15,3535,1,Moon
Apr14-15,3540,1,Moon
Apr14-15,3545,1,Moon
Apr14-15,3550,1,Moon
Apr14-15,3555,1,Moon
Apr14-15,3560,1,Moon
Apr14-15,3565,1,Moon
Apr14-15,3570,1,Moon
Apr14-15,3575,1,Moon
Apr14-15,3580,1,Moon
Apr14-15,3585,1,Moon
Apr14-15,3590,1,Moon
Apr14-15,3595,1,Moon
Apr14-15,3600,1,Moon
Apr14-15,3605,1,Moon
Apr14-15,3610,1,Moon
Apr14-15,3615,1,Moon
Apr14-15,3620,1,Moon
Apr14-15,3625,1,Moon
Apr14-15,3630,1,Moon
Apr14-15,3635,1,Moon
Apr14-15,3640,1,Moon
Apr14-15,3645,1,Moon
Apr14-15,3650,1,Moon
Apr14-15,3655,1,Moon
Apr14-15,3660,1,Moon
Apr14-15,3665,1,Moon
Apr14-15,3670,1,Moon
Apr14-15,3675,1,Moon
Apr14-15,3680,1,Moon
Apr14-15,3685,1,Moon
Apr14-15,3690,1,Moon
Apr14-15,3695,1,Moon
Apr14-15,3700,1,Moon
Apr14-15,3705,1,Moon
Apr14-15,3710,1,Moon
Apr14-15,3715,1,Moon
Apr14-15,3720,1,Moon
Apr14-15,3725,1,Moon
Apr14-15,3730,1,Moon
Apr14-15,3735,1,Moon
Apr14-15,3740,1,Moon
Apr14-15,3745,1,Moon
Apr14-15,3750,1,Moon
Apr14-15,3755,1,Moon
Apr14-15,3760,1,Moon
Apr14-15,3765,1,Moon
Apr14-15,3770,1,Moon
Apr14-15,3775,1,Moon
Apr14-15,3780,1,Moon
Apr14-15,3785,1,Moon
Apr14-15,3790,1,Moon
Apr14-15,3795,1,Moon
Apr14-15,3800,1,Moon
Apr14-15,3805,1,Moon
Apr14-15,3810,1,Moon
Apr14-15,3815,1,Moon
Apr14-15,3820,1,Moon
Apr14-15,3825,1,Moon
Apr14-15,3830,1,Moon
Apr14-15,3835,1,Moon
Apr14-15,3840,1,Moon
Apr14-15,3845,1,Moon
Apr14-15,3850,1,Moon
Apr14-15,3855,1,Moon
Apr14-15,3860,1,Moon
Apr14-15,3865,1,Moon
Apr14-15,3870,1,Moon
Apr14-15,3875,1,Moon
Apr14-15,3880,1,Moon
Apr14-15,3885,1,Moon
Apr14-15,3890,1,Moon
Apr14-15,3895,1,Moon
Apr14-15,3900,1,Moon
Apr14-15,3905,1,Moon
Apr14-15,3910,1,Moon
Apr14-15,3915,1,Moon
Apr14-15,3920,1,Moon
Apr14-15,3925,1,Moon
Apr14-15,3930,1,Moon
Apr14-15,3935,1,Moon
Apr14-15,3940,1,Moon
Apr14-15,3945,1,Moon
Apr14-15,3950,1,Moon
Apr14-15,3955,1,Moon
Apr14-15,3960,1,Moon
Apr14-15,3965,1,Moon
Apr14-15,3970,1,Moon
Apr14-15,3975,1,Moon
Apr14-15,3980,1,Moon
Apr14-15,3985,1,Moon
Apr14-15,3990,1,Moon
Apr14-15,3995,1,Moon
Apr14-15,4000,1,Moon
Apr14-15,4005,1,Moon
Apr14-15,4010,1,Moon
Apr14-15,4015,1,Moon
Apr14-15,4020,1,Moon
Apr14-15,4025,1,Moon
Apr14-15,4030,1,Moon
Apr14-15,4035,1,Moon
Apr14-15,4040,1,Moon
Apr14-15,4045,1,Moon
Apr14-15,4050,1,Moon
Apr14-15,4055,1,Moon
Apr14-15,4060,1,Moon
Apr14-15,4065,1,Moon
Apr14-15,4070,1,Moon
Apr14-15,4075,1,Moon
Apr14-15,4080,1,Moon
Apr14-15,4085,1,Moon
Apr14-15,4090,1,Moon
Apr14-15,4095,1,Moon
Apr14-15,4100,1,Moon
Apr14-15,4105,1,Moon
Apr14-15,4110,1,Moon
Apr14-15,4115,1,Moon
Apr14-15,4120,1,Moon
Apr14-15,4125,1,Moon
Apr14-15,4130,1,Moon
Apr14-15,4135,1,Moon
Apr14-15,4140,1,Moon
Apr14-15,4145,1,Moon
Apr14-15,4150,1,Moon
Apr14-15,4155,1,Moon
Apr14-15,4160,1,Moon
Apr14-15,4165,1,Moon
Apr14-15,4170,1,Moon
Apr14-15,4175,1,Moon
Apr14-15,4180,1,Moon
Apr14-15,4185,1,Moon
Apr14-15,4190,1,Moon
Apr14-15,4195,1,Moon
Apr14-15,4200,1,Moon
Apr14-15,4205,1,Moon
Apr14-15,4210,1,Moon
Apr14-15,4215,1,Moon
Apr14-15,4220,1,Moon
Apr14-15,4225,1,Moon
Apr14-15,4230,1,Moon
Apr14-15,4235,1,Moon
Apr14-15,4240,1,Moon
Apr14-15,4245,1,Moon
Apr14-15,4250,1,Moon
Apr14-15,4255,1,Moon
Apr14-15,4260,1,Moon
Apr14-15,4265,1,Moon
Apr14-15,4270,1,Moon
Apr14-15,4275,1,Moon
Apr14-15,4280,1,Moon
Apr14-15,4285,1,Moon
Apr14-15,4290,1,Moon
Apr14-15,4295,1,Moon
Apr14-15,4300,1,Moon
Apr25-26,0,1,Twilight
Apr25-26,5,1,Twilight
Apr25-26,10,1,Twilight
Apr25-26,15,1,Twilight
Apr25-26,20,1,Twilight
Apr25-26,25,1,Twilight
Apr25-26,30,1,Twilight
Apr25-26,35,1,Twilight
Apr25-26,40,1,Twilight
Apr25-26,45,1,Twilight
Apr25-26,50,1,Twilight
Apr25-26,55,1,Twilight
Apr25-26,60,1,Twilight
Apr25-26,65,1,Twilight
Apr25-26,70,1,Twilight
Apr25-26,75,1,Twilight
Apr25-26,80,1,Twilight
Apr25-26,85,1,Twilight
Apr25-26,90,1,Twilight
Apr25-26,95,1,Twilight
Apr25-26,100,1,Twilight
Apr25-26,105,1,Twilight
Apr25-26,110,1,Twilight
Apr25-26,115,1,Twilight
Apr25-26,120,1,Twilight
Apr25-26,125,1,Twilight
Apr25-26,130,1,Twilight
Apr25-26,135,1,Twilight
Apr25-26,140,1,Twilight
Apr25-26,145,1,Twilight
Apr25-26,150,1,Twilight
Apr25-26,155,1,Twilight
Apr25-26,160,1,Twilight
Apr25-26,165,1,Twilight
Apr25-26,170,1,Twilight
Apr25-26,175,1,Twilight
Apr25-26,180,1,Twilight
Apr25-26,185,1,Twilight
Apr25-26,190,1,Twilight
Apr25-26,195,1,Twilight
Apr25-26,200,1,Twilight
Apr25-26,205,1,Twilight
