Date,Frame,Class2,Condition
Apr05-06,3010,1,Moon/cloud
Apr05-06,3020,1,Moon/cloud
Apr05-06,3030,1,Moon/cloud
Apr05-06,3040,1,Moon/cloud
Apr05-06,3050,1,Moon/cloud
Apr05-06,3060,1,Moon/cloud
Apr05-06,3070,1,Moon/cloud
Apr05-06,3080,1,Moon/cloud
Apr05-06,3090,1,Moon/cloud
Apr05-06,3100,1,Moon/cloud
Apr05-06,3110,1,Moon/cloud
Apr05-06,3120,1,Moon/cloud
Apr05-06,3130,1,Moon/cloud
Apr05-06,3140,1,Moon/cloud
Apr05-06,3150,1,Moon/cloud
Apr05-06,3160,1,Moon/cloud
Apr05-06,3170,1,Moon/cloud
Apr05-06,3180,1,Moon/cloud
Apr05-06,3190,1,Moon/cloud
Apr05-06,3200,1,Moon/cloud
Apr05-06,3210,1,Moon/cloud
Apr05-06,3220,1,Moon/cloud
Apr05-06,3230,1,Moon/cloud
Apr05-06,3240,1,Moon/cloud
Apr05-06,3250,1,Moon/cloud
Apr05-06,3260,1,Moon/cloud
Apr05-06,3270,1,Moon/cloud
Apr05-06,3280,1,Moon/cloud
Apr05-06,3290,1,Moon/cloud
Apr05-06,3300,1,Moon/cloud
Apr05-06,3310,1,Moon/cloud
Apr05-06,3320,1,Moon/cloud
Apr05-06,3330,1,Moon/cloud
Apr05-06,3340,1,Moon/cloud
Apr05-06,3350,1,Moon/cloud
Apr05-06,3360,1,Moon/cloud
Apr05-06,3370,1,Moon/cloud
Apr05-06,3380,1,Moon/cloud
Apr05-06,3390,1,Moon/cloud
Apr05-06,3400,1,Moon/cloud
Apr05-06,3410,1,Moon/cloud
Apr05-06,3420,1,Moon/cloud
Apr05-06,3430,1,Moon/cloud
Apr05-06,3440,1,Moon/cloud
Apr05-06,3450,1,Moon/cloud
Apr05-06,3460,1,Moon/cloud
Apr05-06,3470,1,Moon/cloud
Apr05-06,3480,1,Moon/cloud
Apr05-06,3490,1,Moon/cloud
Apr05-06,3500,1,Moon/cloud
Apr05-06,3510,1,Moon/cloud
Apr05-06,3520,1,Moon/cloud
Apr05-06,3530,1,Moon/cloud
Apr05-06,3540,1,Moon/cloud
Apr05-06,3550,1,Moon/cloud
Apr05-06,3560,1,Moon/cloud
Apr05-06,3570,1,Moon/cloud
Apr05-06,3580,1,Moon/cloud
Apr05-06,3590,1,Moon/cloud
Apr05-06,3600,1,Moon/cloud
Apr05-06,3610,1,Moon/cloud
Apr05-06,3620,1,Moon/cloud
Apr05-06,3630,1,Moon/cloud
Apr05-06,3640,1,Moon/cloud
May25-26,560,0,Clear
May25-26,565,0,Clear
May25-26,570,0,Clear
May25-26,575,0,Clear
May25-26,580,0,Clear
May25-26,585,0,Clear
May25-26,590,0,Clear
May25-26,595,0,Clear
May25-26,600,0,Clear
May25-26,605,0,Clear
May25-26,610,0,Clear
May25-26,615,0,Clear
May25-26,620,0,Clear
May25-26,625,0,Clear
May25-26,630,0,Clear
May25-26,635,0,Clear
May25-26,640,0,Clear
May25-26,645,0,Clear
May25-26,650,0,Clear
May25-26,655,0,Clear
May25-26,660,0,Clear
May25-26,665,0,Clear
May25-26,670,0,Clear
May25-26,675,0,Clear
May25-26,680,0,Clear
May25-26,685,0,Clear
May25-26,690,0,Clear
May25-26,695,0,Clear
May25-26,700,0,Clear
May25-26,705,0,Clear
May25-26,710,0,Clear
May25-26,715,0,Clear
May25-26,720,0,Clear
May25-26,725,0,Clear
May25-26,730,0,Clear
May25-26,735,0,Clear
May25-26,740,0,Clear
May25-26,745,0,Clear
May25-26,750,0,Clear
May25-26,755,0,Clear
May25-26,760,0,Clear
May25-26,765,0,Clear
May25-26,770,0,Clear
May25-26,775,0,Clear
May25-26,780,0,Clear
May25-26,785,0,Clear
May25-26,790,0,Clear
May25-26,795,0,Clear
May25-26,800,0,Clear
May25-26,805,0,Clear
May25-26,810,0,Clear
May25-26,815,0,Clear
May25-26,820,0,Clear
May25-26,825,0,Clear
May25-26,830,0,Clear
May25-26,835,0,Clear
May25-26,840,0,Clear
May25-26,845,0,Clear
May25-26,850,0,Clear
May25-26,855,0,Clear
May25-26,860,0,Clear
May25-26,865,0,Clear
May25-26,870,0,Clear
May25-26,875,0,Clear
May25-26,880,0,Clear
May25-26,885,0,Clear
May25-26,890,0,Clear
May25-26,895,0,Clear
May25-26,900,0,Clear
May25-26,905,0,Clear
May25-26,910,0,Clear
May25-26,915,0,Clear
May25-26,920,0,Clear
May25-26,925,0,Clear
May25-26,930,0,Clear
May25-26,935,0,Clear
May25-26,940,0,Clear
May25-26,945,0,Clear
May25-26,950,0,Clear
May25-26,955,0,Clear
May25-26,960,0,Clear
May25-26,965,0,Clear
May25-26,970,0,Clear
May25-26,975,0,Clear
May25-26,980,0,Clear
May25-26,985,0,Clear
May25-26,990,0,Clear
May25-26,995,0,Clear
May25-26,1000,0,Clear
May25-26,1005,0,Clear
May25-26,1010,0,Clear
May25-26,1015,0,Clear
May25-26,1020,0,Clear
May25-26,1025,0,Clear
May25-26,1030,0,Clear
May25-26,1035,0,Clear
May25-26,1040,0,Clear
May25-26,1045,0,Clear
May25-26,1050,0,Clear
May25-26,1055,0,Clear
May25-26,1060,0,Clear
May25-26,1065,0,Clear
May25-26,1070,0,Clear
May25-26,1075,0,Clear
May25-26,1080,0,Clear
May25-26,1085,0,Clear
May25-26,1090,0,Clear
May25-26,1095,0,Clear
May25-26,1100,0,Clear
May25-26,1105,0,Clear
May25-26,1110,0,Clear
May25-26,1115,0,Clear
May25-26,1120,0,Clear
May25-26,1125,0,Clear
May25-26,1130,0,Clear
May25-26,1135,0,Clear
May25-26,1140,0,Clear
May25-26,1145,0,Clear
May25-26,1150,0,Clear
May25-26,1155,0,Clear
May25-26,1160,0,Clear
May25-26,1165,0,Clear
May25-26,1170,0,Clear
May25-26,1175,0,Clear
May25-26,1180,0,Clear
May25-26,1185,0,Clear
May25-26,1190,0,Clear
May25-26,1195,0,Clear
May25-26,1200,0,Clear
May25-26,1205,0,Clear
May25-26,1210,0,Clear
May25-26,1215,0,Clear
May25-26,1220,0,Clear
May25-26,1225,0,Clear
May25-26,1230,0,Clear
May25-26,1235,0,Clear
May25-26,1240,0,Clear
May25-26,1245,0,Clear
May25-26,1250,0,Clear
May25-26,1255,0,Clear
May25-26,1260,0,Clear
May25-26,1265,0,Clear
May25-26,1270,0,Clear
May25-26,1275,0,Clear
May25-26,1280,0,Clear
May25-26,1285,0,Clear
May25-26,1290,0,Clear
May25-26,1295,0,Clear
May25-26,1300,0,Clear
May25-26,1305,0,Clear
May25-26,1310,0,Clear
May25-26,1315,0,Clear
May25-26,1320,0,Clear
May25-26,1325,0,Clear
May25-26,1330,0,Clear
May25-26,1335,0,Clear
May25-26,1340,0,Clear
May25-26,1345,0,Clear
May25-26,1350,0,Clear
May25-26,1355,0,Clear
May25-26,1360,0,Clear
May25-26,1365,0,Clear
May25-26,1370,0,Clear
May25-26,1375,0,Clear
May25-26,1380,0,Clear
May25-26,1385,0,Clear
May25-26,1390,0,Clear
May25-26,1395,0,Clear
May25-26,1400,0,Clear
May25-26,1405,0,Clear
May25-26,1410,0,Clear
May25-26,1415,0,Clear
May25-26,1420,0,Clear
May25-26,1425,0,Clear
May25-26,1430,0,Clear
May25-26,1435,0,Clear
May25-26,1440,0,Clear
May25-26,1445,0,Clear
May25-26,1450,0,Clear
May25-26,1455,0,Clear
May25-26,1460,0,Clear
May25-26,1465,0,Clear
May25-26,1470,0,Clear
May25-26,1475,0,Clear
May25-26,1480,0,Clear
May25-26,1485,0,Clear
May25-26,1490,0,Clear
May25-26,1495,0,Clear
May25-26,1500,0,Clear
May25-26,1505,0,Clear
May25-26,1510,0,Clear
May25-26,1515,0,Clear
May25-26,1520,0,Clear
May25-26,1525,0,Clear
May25-26,1530,0,Clear
May25-26,1535,0,Clear
May25-26,1540,0,Clear
May25-26,1545,0,Clear
May25-26,1550,0,Clear
May25-26,1555,0,Clear
May25-26,1560,0,Clear
May25-26,1565,0,Clear
May25-26,1570,0,Clear
May25-26,1575,0,Clear
May25-26,1580,0,Clear
May25-26,1585,0,Clear
May25-26,1590,0,Clear
May25-26,1595,0,Clear
May25-26,1600,0,Clear
May25-26,1605,0,Clear
May25-26,1610,0,Clear
May25-26,1615,0,Clear
May25-26,1620,0,Clear
May25-26,1625,0,Clear
May25-26,1630,0,Clear
May25-26,1635,0,Clear
May25-26,1640,0,Clear
May25-26,1645,0,Clear
May25-26,1650,0,Clear
May25-26,1655,0,Clear
May25-26,1660,0,Clear
May25-26,1665,0,Clear
May25-26,1670,0,Clear
May25-26,1675,0,Clear
May25-26,1680,0,Clear
May25-26,1685,0,Clear
May25-26,1690,0,Clear
May25-26,1695,0,Clear
May25-26,1700,0,Clear
May25-26,1705,0,Clear
May25-26,1710,0,Clear
May25-26,1715,0,Clear
May25-26,1720,0,Clear
May25-26,1725,0,Clear
May25-26,1730,0,Clear
May25-26,1735,0,Clear
May25-26,1740,0,Clear
May25-26,1745,0,Clear
May25-26,1750,0,Clear
May25-26,1755,0,Clear
May25-26,1760,0,Clear
May25-26,1765,0,Clear
May25-26,1770,0,Clear
May25-26,1775,0,Clear
May25-26,1780,0,Clear
May25-26,1785,0,Clear
May25-26,1790,0,Clear
May25-26,1795,0,Clear
May25-26,1800,0,Clear
May25-26,1805,0,Clear
May25-26,1810,0,Clear
May25-26,1815,0,Clear
May25-26,1820,0,Clear
May25-26,1825,0,Clear
May25-26,1830,0,Clear
May25-26,1835,0,Clear
May25-26,1840,0,Clear
May25-26,1845,0,Clear
May25-26,1850,0,Clear
May25-26,1855,0,Clear
May25-26,1860,0,Clear
May25-26,1865,0,Clear
May25-26,1870,0,Clear
May25-26,1875,0,Clear
May25-26,1880,0,Clear
May25-26,1885,0,Clear
May25-26,1890,0,Clear
May25-26,1895,0,Clear
May25-26,1900,0,Clear
May25-26,1905,0,Clear
May25-26,1910,0,Clear
May25-26,1915,0,Clear
May25-26,1920,0,Clear
May25-26,1925,0,Clear
May25-26,1930,0,Clear
May25-26,1935,0,Clear
May25-26,1940,0,Clear
May25-26,1945,0,Clear
May25-26,1950,0,Clear
May25-26,1955,0,Clear
May25-26,1960,0,Clear
May25-26,1965,0,Clear
May25-26,1970,0,Clear
May25-26,1975,0,Clear
May25-26,1980,0,Clear
May25-26,1985,0,Clear
May25-26,1990,0,Clear
May25-26,1995,0,Clear
May25-26,2000,0,Clear
May25-26,2005,0,Clear
May25-26,2010,0,Clear
May25-26,2015,0,Clear
May25-26,2020,0,Clear
May25-26,2025,0,Clear
May25-26,2030,0,Clear
May25-26,2035,0,Clear
May25-26,2040,0,Clear
May25-26,2045,0,Clear
May25-26,2050,0,Clear
May25-26,2055,0,Clear
May25-26,2060,0,Clear
May25-26,2065,0,Clear
May25-26,2070,0,Clear
May25-26,2075,0,Clear
May25-26,2080,0,Clear
May25-26,2085,0,Clear
May25-26,2090,0,Clear
May25-26,2095,0,Clear
May25-26,2100,0,Clear
May25-26,2105,0,Clear
May25-26,2110,0,Clear
May25-26,2115,0,Clear
May25-26,2120,0,Clear
May25-26,2125,0,Clear
May25-26,2130,0,Clear
May25-26,2135,0,Clear
May25-26,2140,0,Clear
May25-26,2145,0,Clear
May25-26,2150,0,Clear
May25-26,2155,0,Clear
May25-26,2160,0,Clear
May25-26,2165,0,Clear
May25-26,2170,0,Clear
May25-26,2175,0,Clear
May25-26,2180,0,Clear
May25-26,2185,0,Clear
May25-26,2190,0,Clear
May25-26,2195,0,Clear
May25-26,2200,0,Clear
May25-26,2205,0,Clear
May25-26,2210,0,Clear
May25-26,2215,0,Clear
May25-26,2220,0,Clear
May25-26,2225,0,Clear
May25-26,2230,0,Clear
May25-26,2235,0,Clear
May25-26,2240,0,Clear
May25-26,2245,0,Clear
May25-26,2250,0,Clear
May25-26,2255,0,Clear
May25-26,2260,0,Clear
May25-26,2265,0,Clear
May25-26,2270,0,Clear
May25-26,2275,0,Clear
May25-26,2280,0,Clear
May25-26,2285,0,Clear
May25-26,2290,0,Clear
May25-26,2295,0,Clear
May25-26,2300,0,Clear
May25-26,2305,0,Clear
May25-26,2310,0,Clear
May25-26,2315,0,Clear
May25-26,2320,0,Clear
May25-26,2325,0,Clear
May25-26,2330,0,Clear
May25-26,2335,0,Clear
May25-26,2340,0,Clear
May25-26,2345,0,Clear
May25-26,2350,0,Clear
May25-26,2355,0,Clear
May25-26,2360,0,Clear
May25-26,2365,0,Clear
May25-26,2370,0,Clear
May25-26,2375,0,Clear
May25-26,2380,0,Clear
May25-26,2385,0,Clear
May25-26,2390,0,Clear
May25-26,2395,0,Clear
May25-26,2400,0,Clear
May25-26,2405,0,Clear
May25-26,2410,0,Clear
May25-26,2415,0,Clear
May25-26,2420,0,Clear
May25-26,2425,0,Clear
May25-26,2430,0,Clear
May25-26,2435,0,Clear
May25-26,2440,0,Clear
May25-26,2445,0,Clear
May25-26,2450,0,Clear
May25-26,2455,0,Clear
May25-26,2460,0,Clear
May25-26,2465,0,Clear
May25-26,2470,0,Clear
May25-26,2475,0,Clear
May25-26,2480,0,Clear
May25-26,2485,0,Clear
May25-26,2490,0,Clear
May25-26,2495,0,Clear
May25-26,2500,0,Clear
May25-26,2505,0,Clear
May25-26,2510,0,Clear
May25-26,2515,0,Clear
May25-26,2520,0,Clear
May25-26,2525,0,Clear
May25-26,2530,0,Clear
May25-26,2535,0,Clear
May25-26,2540,0,Clear
May25-26,2545,0,Clear
May25-26,2550,0,Clear
May25-26,2555,0,Clear
May25-26,2560,0,Clear
May25-26,2565,0,Clear
May25-26,2570,0,Clear
May25-26,2575,0,Clear
May25-26,2580,0,Clear
May25-26,2585,0,Clear
May25-26,2590,0,Clear
May25-26,2595,0,Clear
May25-26,2600,0,Clear
May25-26,2605,0,Clear
May25-26,2610,0,Clear
May25-26,2615,0,Clear
May25-26,2620,0,Clear
May25-26,2625,0,Clear
May25-26,2630,0,Clear
May25-26,2635,0,Clear
May25-26,2640,0,Clear
May25-26,2645,0,Clear
May25-26,2650,0,Clear
May25-26,2655,0,Clear
May25-26,2660,0,Clear
May25-26,2665,0,Clear
May25-26,2670,0,Clear
May25-26,2675,0,Clear
May25-26,2680,0,Clear
May25-26,2685,0,Clear
May25-26,2690,0,Clear
May25-26,2695,0,Clear
May25-26,2700,0,Clear
May25-26,2705,0,Clear
May25-26,2710,0,Clear
May25-26,2715,0,Clear
May25-26,2720,0,Clear
May25-26,2725,0,Clear
May25-26,2730,0,Clear
May25-26,2735,0,Clear
May25-26,2740,0,Clear
May25-26,2745,0,Clear
May25-26,2750,0,Clear
May25-26,2755,0,Clear
May25-26,2760,0,Clear
May25-26,2765,0,Clear
May25-26,2770,0,Clear
May25-26,2775,0,Clear
May25-26,2780,0,Clear
May25-26,2785,0,Clear
May25-26,2790,0,Clear
May25-26,2795,0,Clear
May25-26,2800,0,Clear
May25-26,2805,0,Clear
May25-26,2810,0,Clear
May25-26,2815,0,Clear
May25-26,2820,0,Clear
May25-26,2825,0,Clear
May25-26,2830,0,Clear
May25-26,2835,0,Clear
May25-26,2840,0,Clear
May25-26,2845,0,Clear
May25-26,2850,0,Clear
May25-26,2855,0,Clear
May25-26,2860,0,Clear
May25-26,2865,0,Clear
May25-26,2870,0,Clear
May25-26,2875,0,Clear
May25-26,2880,0,Clear
May25-26,2885,0,Clear
May25-26,2890,0,Clear
May25-26,2895,0,Clear
May25-26,2900,0,Clear
May25-26,2905,0,Clear
May25-26,2910,0,Clear
May25-26,2915,0,Clear
May25-26,2920,0,Clear
May25-26,2925,0,Clear
May25-26,2930,0,Clear
May25-26,2935,0,Clear
May25-26,2940,0,Clear
May25-26,2945,0,Clear
May25-26,2950,0,Clear
May25-26,2955,0,Clear
May25-26,2960,0,Clear
May25-26,2965,0,Clear
May25-26,2970,0,Clear
May25-26,2975,0,Clear
May25-26,2980,0,Clear
May25-26,2985,0,Clear
May25-26,2990,0,Clear
May25-26,2995,0,Clear
May25-26,3000,0,Clear
May25-26,3005,0,Clear
May25-26,3010,0,Clear
